order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_speed,discount_bucket,total_cost_ratio,order_value_segment,returned_flag,past_orders,past_returns,product_orders_cum,product_returns_cum,product_return_rate,days_since_last_order,last_return_date,days_since_last_return,returns_last3,category_return_rate,delivery_speed_bucket,discount_category,price_per_unit,customer_tenure_days,order_month,order_weekday
O109417,C10534,P208408,Sports,188.61,0.0,2,Credit Card,2025-07-02,5,South,No,377.22,8.37,104.8,38,Female,5,No Discount,0.022129977261911054,High Value,0,2,0,0,1,0.0,92.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,94.305,293,7,2
O116785,C15806,P228454,Fashion,109.31,0.0,3,Debit Card,2025-07-02,4,Central,No,327.93,8.89,105.89,55,Female,4,No Discount,0.02702702702702703,High Value,0,7,0,1,0,0.0,65.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,36.43666666666667,593,7,2
O132705,C11767,P213221,Grocery,5.01,0.0,1,Credit Card,2025-07-02,5,West,No,5.01,2.58,-2.18,36,Female,5,No Discount,0.4292845257903494,Low Value,0,4,0,0,0,0.0,382.0,2024-04-22,436.0,1.0,0.013060620995564317,Normal,No Discount_Grocery,5.01,525,7,2
O122988,C14760,P214525,Beauty,6.24,0.0,2,PayPal,2025-07-02,7,East,No,12.48,4.21,1.41,33,Female,7,No Discount,0.31231454005934717,Low Value,0,7,1,0,0,0.0,33.0,,9999.0,0.0,0.03777723616865708,Slow,No Discount_Beauty,3.12,521,7,2
O134370,C13116,P214593,Home,120.41,0.1,2,Credit Card,2025-07-02,4,North,No,216.74,6.63,54.06,65,Female,4,Low Discount,0.03044915954808487,High Value,0,4,0,0,0,0.0,81.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,60.205,626,7,2
O123697,C11725,P230038,Electronics,622.79,0.05,2,Credit Card,2025-07-02,5,West,No,1183.3,10.6,131.4,22,Male,5,Low Discount,0.0089504348560331,Very High,0,7,0,0,0,0.0,27.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,311.395,600,7,2
O110721,C13622,P218839,Home,201.71,0.0,4,Credit Card,2025-07-02,5,South,No,806.84,9.36,216.56,56,Male,5,No Discount,0.01158645276292335,Very High,0,2,0,1,0,0.0,94.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,50.4275,201,7,2
O100094,C13461,P206634,Beauty,43.33,0.0,3,Debit Card,2025-07-02,4,Central,No,129.99,6.28,52.22,53,Female,4,No Discount,0.04794259103748377,Mid Value,0,2,0,1,0,0.0,184.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,14.443333333333333,318,7,2
O121149,C14687,P237907,Home,89.72,0.0,1,Credit Card,2025-07-03,4,North,No,89.72,6.86,18.26,25,Female,4,No Discount,0.07561728395061729,Mid Value,0,6,0,1,0,0.0,215.0,2024-01-09,541.0,0.0,0.05649717514124294,Normal,No Discount_Home,89.72,612,7,3
O109457,C16678,P227007,Toys,5.97,0.0,4,UPI,2025-07-03,5,South,No,23.88,5.65,3.9,35,Female,5,No Discount,0.22709003215434087,Low Value,0,6,2,1,0,0.0,161.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,1.4925,384,7,3
O101026,C14613,P227419,Sports,91.32,0.0,1,Debit Card,2025-07-03,6,East,Yes,91.32,7.82,19.58,34,Male,6,No Discount,0.08470537261698441,Mid Value,1,2,0,3,0,0.0,48.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,91.32,117,7,3
O115025,C11831,P222097,Fashion,7.31,0.1,1,Wallet,2025-07-03,5,East,No,6.58,4.71,-2.41,58,Male,5,Low Discount,0.6213720316622691,Low Value,0,2,1,0,1,0.0,184.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,7.31,445,7,3
O108549,C10588,P244875,Fashion,54.68,0.0,1,COD,2025-07-03,4,South,No,54.68,6.67,12.47,52,Female,4,No Discount,0.11979166666666667,Mid Value,0,4,0,0,0,0.0,304.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,54.68,648,7,3
O106764,C14928,P232463,Beauty,38.17,0.1,2,COD,2025-07-03,4,Central,No,68.71,6.62,24.3,45,Female,4,Low Discount,0.0949648543967867,Mid Value,0,6,0,0,0,0.0,265.0,2023-11-12,599.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,19.085,642,7,3
O103305,C11960,P237315,Fashion,51.28,0.0,1,UPI,2025-07-03,4,South,No,51.28,5.25,12.7,25,Male,4,No Discount,0.10042081101759755,Mid Value,0,5,1,0,0,0.0,246.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,51.28,634,7,3
O110995,C12311,P205481,Grocery,2.7,0.05,2,UPI,2025-07-03,5,East,No,5.13,4.11,-3.7,36,Male,5,Low Discount,0.67047308319739,Low Value,0,8,0,1,0,0.0,38.0,2024-08-01,336.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,1.35,566,7,3
O111653,C14378,P210906,Home,41.27,0.0,1,Debit Card,2025-07-03,3,North,No,41.27,4.95,6.61,40,Male,3,No Discount,0.11710432931156849,Low Value,0,5,1,0,0,0.0,12.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,41.27,615,7,3
O112694,C10292,P249841,Home,93.21,0.0,3,Credit Card,2025-07-03,3,North,Yes,279.63,9.45,68.85,42,Female,3,No Discount,0.033674232975804436,High Value,1,6,0,2,0,0.0,226.0,,9999.0,0.0,0.05649717514124294,Fast,No Discount_Home,31.069999999999997,568,7,3
O103668,C13754,P243831,Toys,2.35,0.1,1,Debit Card,2025-07-03,6,West,No,2.12,1.44,-0.59,69,Other,6,Low Discount,0.4615384615384615,Low Value,0,2,1,1,1,1.0,31.0,2025-06-02,31.0,1.0,0.04944666823640217,Slow,Low Discount_Toys,2.35,116,7,3
O101524,C15779,P237548,Toys,10.91,0.15,2,COD,2025-07-03,6,Central,No,18.55,4.39,3.03,65,Female,6,High Discount,0.22455242966751915,Low Value,0,6,1,0,0,0.0,29.0,,9999.0,0.0,0.04944666823640217,Slow,High Discount_Toys,5.455,616,7,3
O130726,C15646,P206176,Sports,24.23,0.05,1,Credit Card,2025-07-03,5,South,No,23.02,4.64,2.27,33,Male,5,Low Discount,0.1931723563696919,Low Value,0,4,0,1,0,0.0,4.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,24.23,397,7,3
O125469,C10391,P214935,Fashion,112.49,0.3,2,Debit Card,2025-07-03,5,West,No,157.49,7.16,47.96,39,Female,5,High Discount,0.04517635182030412,Mid Value,0,7,0,0,0,0.0,84.0,,9999.0,0.0,0.0828269907259354,Normal,High Discount_Fashion,56.245,570,7,3
O100491,C13327,P208583,Sports,61.49,0.0,2,Credit Card,2025-07-03,4,Central,No,122.98,7.12,29.77,58,Male,4,No Discount,0.05742861751895467,Mid Value,0,1,0,1,0,0.0,234.0,2024-11-11,234.0,1.0,0.0493886358187485,Normal,No Discount_Sports,30.745,234,7,3
O126189,C16893,P232860,Toys,25.48,0.0,1,Credit Card,2025-07-03,6,East,No,25.48,4.48,5.71,44,Male,6,No Discount,0.1691842900302115,Low Value,0,2,1,1,0,0.0,107.0,,9999.0,0.0,0.04944666823640217,Slow,No Discount_Toys,25.48,511,7,3
O122466,C10277,P242726,Sports,29.29,0.0,1,PayPal,2025-07-03,6,Central,No,29.29,4.82,3.97,18,Female,6,No Discount,0.15912842522284584,Low Value,0,9,0,1,0,0.0,71.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,29.29,660,7,3
O116985,C10352,P216173,Home,84.74,0.0,1,Credit Card,2025-07-03,6,West,No,84.74,6.53,17.2,20,Female,6,No Discount,0.076160485187777,Mid Value,0,1,0,1,1,1.0,43.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,84.74,43,7,3
O127724,C13837,P223900,Home,98.94,0.05,2,UPI,2025-07-03,4,North,No,187.99,7.5,45.14,22,Male,4,Low Discount,0.039684639398909996,Mid Value,0,5,0,0,0,0.0,20.0,,9999.0,0.0,0.05649717514124294,Normal,Low Discount_Home,49.47,648,7,3
O114189,C14236,P233328,Beauty,47.88,0.3,3,Credit Card,2025-07-03,4,Central,No,100.55,6.4,38.85,25,Male,4,High Discount,0.06302314130969966,Mid Value,0,2,0,1,0,0.0,101.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,15.96,225,7,3
O131022,C10881,P224568,Home,332.0,0.0,1,Credit Card,2025-07-03,7,East,No,332.0,8.29,84.67,67,Female,7,No Discount,0.02489489489489489,High Value,0,3,0,1,0,0.0,446.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,332.0,579,7,3
O117335,C11404,P205446,Fashion,22.31,0.0,1,Debit Card,2025-07-03,5,North,No,22.31,3.72,4.09,19,Male,5,No Discount,0.1595881595881596,Low Value,0,6,0,1,0,0.0,46.0,2025-05-18,46.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,22.31,581,7,3
O122823,C15537,P237257,Home,82.65,0.0,1,Credit Card,2025-07-03,5,South,No,82.65,6.94,16.2,69,Female,5,No Discount,0.08296473401075911,Mid Value,0,3,1,2,0,0.0,140.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,82.65,528,7,3
O101270,C17536,P203139,Electronics,244.72,0.0,2,PayPal,2025-07-03,4,West,No,489.44,11.0,47.73,56,Female,4,No Discount,0.022428839409509828,High Value,0,2,0,0,0,0.0,504.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,122.36,599,7,3
O112209,C10792,P247304,Home,53.27,0.05,1,Debit Card,2025-07-03,8,East,No,50.61,5.84,8.33,52,Female,8,Low Discount,0.11315636504553381,Mid Value,0,5,0,0,0,0.0,71.0,,9999.0,0.0,0.05649717514124294,Very Slow,Low Discount_Home,53.27,634,7,3
O128022,C12295,P236782,Grocery,12.41,0.0,2,Debit Card,2025-07-03,5,Central,No,24.82,5.92,-3.93,32,Female,5,No Discount,0.2292796281951975,Low Value,0,3,0,2,0,0.0,55.0,,9999.0,0.0,0.013060620995564317,Normal,No Discount_Grocery,6.205,432,7,3
O132846,C12702,P235031,Fashion,81.6,0.15,1,UPI,2025-07-03,3,Central,No,69.36,6.93,17.35,21,Female,3,High Discount,0.09849346219442864,Mid Value,0,4,0,2,0,0.0,188.0,2024-10-26,250.0,1.0,0.0828269907259354,Fast,High Discount_Fashion,81.6,398,7,3
O114610,C16701,P226605,Fashion,96.94,0.1,1,UPI,2025-07-03,5,West,No,87.25,4.7,25.84,19,Male,5,Low Discount,0.053257790368271954,Mid Value,0,5,1,0,0,0.0,322.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,96.94,495,7,3
O122197,C12691,P237219,Beauty,27.12,0.0,1,Debit Card,2025-07-03,3,North,No,27.12,4.85,7.35,66,Female,3,No Discount,0.17247510668563298,Low Value,0,1,0,0,0,0.0,100.0,,9999.0,0.0,0.03777723616865708,Fast,No Discount_Beauty,27.12,100,7,3
O123647,C11842,P237208,Electronics,311.87,0.0,1,PayPal,2025-07-03,7,North,No,311.87,5.94,31.48,20,Female,7,No Discount,0.018985521142966727,High Value,0,6,0,1,0,0.0,10.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,311.87,459,7,3
O130389,C16692,P248567,Electronics,417.39,0.05,3,Debit Card,2025-07-03,4,North,No,1189.56,10.19,132.56,58,Male,4,Low Discount,0.008558997446579761,Very High,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,139.13,0,7,3
O104883,C14177,P217490,Electronics,53.02,0.05,1,COD,2025-07-03,7,East,No,50.37,6.44,-0.4,43,Male,7,Low Discount,0.12536499902666928,Mid Value,0,4,0,2,0,0.0,106.0,,9999.0,0.0,0.07297734627831715,Slow,Low Discount_Electronics,53.02,556,7,3
O131652,C11573,P216495,Beauty,12.76,0.0,1,UPI,2025-07-03,3,North,No,12.76,2.47,3.27,33,Female,3,No Discount,0.17950581395348839,Low Value,0,11,0,0,0,0.0,35.0,2025-04-07,87.0,1.0,0.03777723616865708,Fast,No Discount_Beauty,12.76,508,7,3
O122536,C14831,P215609,Sports,455.56,0.0,1,Debit Card,2025-07-03,4,South,No,455.56,9.47,127.2,65,Male,4,No Discount,0.0207420711407044,High Value,0,1,1,0,0,0.0,272.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,455.56,272,7,3
O131475,C10232,P223933,Sports,328.56,0.0,3,Credit Card,2025-07-03,4,South,No,985.68,10.49,285.21,43,Female,4,No Discount,0.010631613086309645,Very High,0,5,0,2,0,0.0,309.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,109.52,573,7,3
O127293,C12773,P203379,Fashion,43.02,0.1,2,Debit Card,2025-07-03,3,Central,No,77.44,5.17,21.93,58,Female,3,Low Discount,0.06591024987251402,Mid Value,0,7,0,1,0,0.0,74.0,,9999.0,0.0,0.0828269907259354,Fast,Low Discount_Fashion,21.51,659,7,3
O122579,C14273,P204167,Fashion,15.85,0.0,1,Credit Card,2025-07-03,7,Central,No,15.85,3.9,1.65,45,Male,7,No Discount,0.23145400593471807,Low Value,0,1,0,2,0,0.0,592.0,,9999.0,0.0,0.0828269907259354,Slow,No Discount_Fashion,15.85,592,7,3
O106135,C17240,P201195,Sports,64.16,0.0,1,Debit Card,2025-07-04,5,Central,No,64.16,5.59,13.66,50,Male,5,No Discount,0.08578882750153469,Mid Value,0,7,0,0,0,0.0,67.0,2025-01-27,158.0,1.0,0.0493886358187485,Normal,No Discount_Sports,64.16,546,7,4
O113011,C16053,P248051,Fashion,91.17,0.05,1,Credit Card,2025-07-04,6,West,No,86.61,6.84,23.47,66,Female,6,Low Discount,0.07807327930601529,Mid Value,0,5,2,0,0,0.0,77.0,,9999.0,0.0,0.0828269907259354,Slow,Low Discount_Fashion,91.17,588,7,4
O124021,C15338,P204274,Fashion,96.32,0.0,2,Debit Card,2025-07-04,5,East,No,192.64,7.98,59.44,43,Female,5,No Discount,0.04121049369964884,Mid Value,0,2,0,1,0,0.0,251.0,2023-11-29,583.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,48.16,583,7,4
O120704,C12490,P233085,Grocery,37.47,0.0,1,Credit Card,2025-07-04,7,South,No,37.47,7.87,-4.87,56,Male,7,No Discount,0.20457499350142969,Low Value,0,4,1,2,0,0.0,125.0,,9999.0,0.0,0.013060620995564317,Slow,No Discount_Grocery,37.47,487,7,4
O103707,C13967,P210070,Sports,96.8,0.15,1,COD,2025-07-04,4,West,No,82.28,5.91,18.77,27,Male,4,High Discount,0.07096541786743515,Mid Value,0,3,0,0,0,0.0,70.0,,9999.0,0.0,0.0493886358187485,Normal,High Discount_Sports,96.8,357,7,4
O117047,C14971,P227238,Beauty,56.73,0.05,1,Wallet,2025-07-04,5,North,No,53.89,5.48,18.77,32,Male,5,Low Discount,0.0998360357077792,Mid Value,0,6,0,0,0,0.0,241.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,56.73,558,7,4
O112756,C12987,P248091,Home,12.19,0.1,1,Credit Card,2025-07-04,6,South,No,10.97,2.66,0.41,18,Female,6,Low Discount,0.2222222222222222,Low Value,0,4,0,3,0,0.0,180.0,,9999.0,0.0,0.05649717514124294,Slow,Low Discount_Home,12.19,594,7,4
O110013,C15940,P221471,Grocery,6.87,0.0,1,Wallet,2025-07-04,4,West,No,6.87,3.91,-3.36,38,Female,4,No Discount,0.49682337992376113,Low Value,0,0,0,1,0,0.0,9999.0,,9999.0,1.0,0.013060620995564317,Normal,No Discount_Grocery,6.87,0,7,4
O105487,C10007,P239398,Home,66.47,0.0,4,PayPal,2025-07-04,5,North,No,265.88,8.12,66.33,34,Other,5,No Discount,0.03042565947242206,High Value,0,5,0,1,0,0.0,207.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,16.6175,631,7,4
O112827,C11877,P248860,Grocery,10.6,0.2,2,Credit Card,2025-07-04,3,Central,No,16.96,4.96,-3.6,66,Male,3,High Discount,0.27616926503340755,Low Value,0,4,0,0,0,0.0,47.0,,9999.0,0.0,0.013060620995564317,Fast,High Discount_Grocery,5.3,349,7,4
O111510,C16193,P241623,Grocery,15.29,0.05,1,PayPal,2025-07-04,5,West,No,14.53,3.76,-2.6,30,Male,5,Low Discount,0.2421120412105602,Low Value,0,5,0,1,0,0.0,84.0,,9999.0,0.0,0.013060620995564317,Normal,Low Discount_Grocery,15.29,608,7,4
O107663,C12197,P247683,Home,10.6,0.0,1,Debit Card,2025-07-04,7,East,No,10.6,5.29,-2.32,45,Male,7,No Discount,0.4560344827586207,Low Value,0,2,0,1,0,0.0,379.0,,9999.0,0.0,0.05649717514124294,Slow,No Discount_Home,10.6,392,7,4
O121486,C13854,P242237,Fashion,30.18,0.0,1,COD,2025-07-04,5,West,No,30.18,5.85,4.71,19,Male,5,No Discount,0.18762026940346374,Low Value,0,9,0,0,0,0.0,122.0,2025-02-01,153.0,1.0,0.0828269907259354,Normal,No Discount_Fashion,30.18,645,7,4
O134433,C15202,P234340,Fashion,15.17,0.0,1,Debit Card,2025-07-04,5,East,No,15.17,3.08,2.23,43,Female,5,No Discount,0.19047619047619047,Low Value,0,9,1,0,0,0.0,23.0,,9999.0,0.0,0.0828269907259354,Normal,No Discount_Fashion,15.17,645,7,4
O112613,C13061,P246255,Sports,36.86,0.0,1,COD,2025-07-04,5,South,No,36.86,4.33,6.73,61,Male,5,No Discount,0.11436872688853672,Low Value,0,4,0,2,0,0.0,193.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,36.86,627,7,4
O129564,C15668,P212671,Electronics,640.81,0.0,1,UPI,2025-07-04,6,East,No,640.81,9.95,66.95,19,Female,6,No Discount,0.015503030491890123,Very High,0,8,0,0,0,0.0,42.0,2024-09-04,303.0,1.0,0.07297734627831715,Slow,No Discount_Electronics,640.81,617,7,4
O117711,C17527,P231212,Home,104.71,0.0,1,Debit Card,2025-07-04,4,West,No,104.71,8.04,21.28,19,Male,4,No Discount,0.0760571374515183,Mid Value,0,6,1,0,0,0.0,279.0,2023-11-13,599.0,0.0,0.05649717514124294,Normal,No Discount_Home,104.71,637,7,4
O128726,C17708,P232634,Electronics,440.21,0.1,1,Credit Card,2025-07-04,5,South,No,396.19,7.62,39.92,45,Male,5,Low Discount,0.019184773030539542,High Value,0,2,1,0,0,0.0,235.0,,9999.0,0.0,0.07297734627831715,Normal,Low Discount_Electronics,440.21,281,7,4
O120652,C15903,P213256,Fashion,16.33,0.05,1,Wallet,2025-07-04,3,North,No,15.51,2.82,2.61,41,Male,3,Low Discount,0.17080557238037555,Low Value,0,1,0,0,0,0.0,472.0,,9999.0,0.0,0.0828269907259354,Fast,Low Discount_Fashion,16.33,472,7,4
O118582,C17850,P202091,Electronics,180.21,0.0,1,Credit Card,2025-07-04,4,West,No,180.21,6.19,15.44,62,Male,4,No Discount,0.03415926273384471,Mid Value,0,1,0,1,0,0.0,398.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,180.21,398,7,4
O116651,C10843,P230212,Electronics,203.35,0.0,1,Credit Card,2025-07-04,4,South,No,203.35,6.66,17.74,35,Male,4,No Discount,0.03259114264741864,High Value,0,2,0,1,0,0.0,178.0,,9999.0,0.0,0.07297734627831715,Normal,No Discount_Electronics,203.35,233,7,4
O115757,C17272,P239484,Home,169.56,0.0,3,Debit Card,2025-07-04,4,North,No,508.68,8.29,134.14,45,Female,4,No Discount,0.016265107518442942,Very High,0,3,0,1,0,0.0,46.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,56.52,431,7,4
O120574,C13109,P247147,Fashion,7.5,0.2,1,Debit Card,2025-07-04,7,South,No,6.0,2.16,-0.06,55,Other,7,High Discount,0.3085714285714286,Low Value,0,6,0,0,0,0.0,212.0,,9999.0,0.0,0.0828269907259354,Slow,High Discount_Fashion,7.5,649,7,4
O108282,C10600,P221999,Sports,228.66,0.0,2,PayPal,2025-07-04,3,North,No,457.32,9.28,127.92,24,Female,3,No Discount,0.020247861755978355,High Value,0,7,0,2,0,0.0,39.0,2024-02-14,506.0,0.0,0.0493886358187485,Fast,No Discount_Sports,114.33,636,7,4
O127893,C14678,P221515,Grocery,13.2,0.3,2,Debit Card,2025-07-04,3,Central,No,18.48,3.78,-2.3,55,Male,3,High Discount,0.19404517453798767,Low Value,0,3,2,1,0,0.0,47.0,,9999.0,0.0,0.013060620995564317,Fast,High Discount_Grocery,6.6,418,7,4
O110292,C16811,P216811,Sports,67.88,0.0,1,COD,2025-07-04,5,West,No,67.88,6.6,13.76,32,Male,5,No Discount,0.09581881533101046,Mid Value,0,4,0,1,0,0.0,57.0,,9999.0,0.0,0.0493886358187485,Normal,No Discount_Sports,67.88,660,7,4
O116925,C16021,P246653,Toys,5.11,0.0,1,Debit Card,2025-07-04,4,West,No,5.11,3.63,-1.59,26,Female,4,No Discount,0.5941080196399345,Low Value,0,3,0,0,0,0.0,50.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,5.11,501,7,4
O126362,C15314,P221636,Sports,64.95,0.15,2,Credit Card,2025-07-04,6,West,Yes,110.42,8.33,24.8,20,Female,6,High Discount,0.07476216119188656,Mid Value,1,3,0,1,0,0.0,51.0,,9999.0,0.0,0.0493886358187485,Slow,High Discount_Sports,32.475,515,7,4
O133010,C14191,P225826,Grocery,22.58,0.05,1,UPI,2025-07-04,3,North,No,21.45,3.38,-1.66,28,Female,3,Low Discount,0.15055679287305124,Low Value,0,3,1,1,1,1.0,101.0,2025-03-25,101.0,1.0,0.013060620995564317,Fast,Low Discount_Grocery,22.58,644,7,4
O113602,C11821,P222579,Beauty,4.01,0.0,1,Debit Card,2025-07-04,4,North,Yes,4.01,1.98,-0.18,31,Female,4,No Discount,0.39520958083832336,Low Value,1,2,1,1,0,0.0,128.0,,9999.0,0.0,0.03777723616865708,Normal,No Discount_Beauty,4.01,254,7,4
O120800,C10889,P214414,Sports,39.87,0.05,4,Credit Card,2025-07-04,4,West,No,151.51,7.24,38.21,28,Female,4,Low Discount,0.04747229689856403,Mid Value,0,6,1,1,1,1.0,93.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,9.9675,638,7,4
O104791,C10138,P235375,Electronics,149.18,0.0,1,Debit Card,2025-07-04,6,East,No,149.18,7.99,9.91,24,Other,6,No Discount,0.053202823278732186,Mid Value,0,6,0,0,0,0.0,168.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,149.18,572,7,4
O131997,C15363,P231726,Beauty,17.32,0.1,1,Credit Card,2025-07-04,4,Central,No,15.59,4.43,2.59,39,Male,4,Low Discount,0.26702833031946954,Low Value,0,3,0,0,0,0.0,83.0,,9999.0,0.0,0.03777723616865708,Normal,Low Discount_Beauty,17.32,375,7,4
O104683,C13219,P243347,Fashion,5.21,0.05,1,Credit Card,2025-07-04,4,West,No,4.95,3.4,-1.67,47,Male,4,Low Discount,0.5714285714285714,Low Value,0,5,0,0,0,0.0,123.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,5.21,617,7,4
O131050,C16995,P242751,Toys,21.52,0.0,1,UPI,2025-07-04,4,South,No,21.52,6.21,2.4,42,Male,4,No Discount,0.27575488454706926,Low Value,0,3,0,0,0,0.0,6.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,21.52,549,7,4
O115166,C10526,P226091,Electronics,62.9,0.05,1,PayPal,2025-07-04,5,North,No,59.76,4.66,2.51,26,Female,5,Low Discount,0.07669519420671495,Mid Value,0,7,0,0,0,0.0,78.0,2025-02-04,150.0,1.0,0.07297734627831715,Normal,Low Discount_Electronics,62.9,597,7,4
O110456,C10574,P207644,Toys,10.27,0.0,1,UPI,2025-07-04,4,South,No,10.27,1.3,2.81,29,Male,4,No Discount,0.11535048802129548,Low Value,0,7,1,1,0,0.0,54.0,,9999.0,0.0,0.04944666823640217,Normal,No Discount_Toys,10.27,591,7,4
O120514,C11082,P229969,Sports,165.32,0.0,1,Credit Card,2025-07-04,6,East,No,165.32,6.93,42.67,49,Female,6,No Discount,0.041666666666666664,Mid Value,0,5,0,1,0,0.0,76.0,,9999.0,0.0,0.0493886358187485,Slow,No Discount_Sports,165.32,573,7,4
O122694,C11239,P243551,Home,144.25,0.05,1,COD,2025-07-04,3,Central,No,137.04,8.67,29.7,32,Female,3,Low Discount,0.06280788177339902,Mid Value,0,3,0,0,1,0.0,133.0,,9999.0,0.0,0.05649717514124294,Fast,Low Discount_Home,144.25,277,7,4
O105984,C14691,P202921,Fashion,5.53,0.15,4,Debit Card,2025-07-04,5,North,No,18.8,3.98,2.6,58,Male,5,High Discount,0.201010101010101,Low Value,0,3,0,2,0,0.0,89.0,,9999.0,0.0,0.0828269907259354,Normal,High Discount_Fashion,1.3825,651,7,4
O117487,C17707,P215498,Grocery,27.48,0.0,1,Debit Card,2025-07-04,6,Central,No,27.48,5.07,-2.87,65,Other,6,No Discount,0.17801966292134833,Low Value,0,3,0,0,0,0.0,176.0,,9999.0,0.0,0.013060620995564317,Slow,No Discount_Grocery,27.48,404,7,4
O120980,C13722,P214837,Sports,134.56,0.05,4,Credit Card,2025-07-04,4,North,No,511.33,7.59,145.81,34,Male,4,Low Discount,0.014814670232076983,Very High,0,3,0,2,0,0.0,317.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,33.64,649,7,4
O130160,C16329,P202396,Electronics,977.63,0.15,4,Credit Card,2025-07-04,3,North,No,3323.94,11.04,387.83,54,Female,3,High Discount,0.0033203606681624326,Very High,0,2,0,0,0,0.0,85.0,,9999.0,0.0,0.07297734627831715,Fast,High Discount_Electronics,244.4075,405,7,4
O128332,C16849,P236374,Sports,71.72,0.1,1,COD,2025-07-04,4,South,No,64.55,3.56,15.8,39,Male,4,Low Discount,0.05430968726163234,Mid Value,0,2,0,0,0,0.0,37.0,,9999.0,0.0,0.0493886358187485,Normal,Low Discount_Sports,71.72,167,7,4
O128997,C14574,P242386,Beauty,104.0,0.15,2,Credit Card,2025-07-04,5,South,No,176.8,9.5,70.06,48,Female,5,High Discount,0.053430821147356575,Mid Value,0,2,0,0,0,0.0,285.0,,9999.0,0.0,0.03777723616865708,Normal,High Discount_Beauty,52.0,651,7,4
O131120,C12789,P206905,Sports,61.33,0.3,1,Debit Card,2025-07-04,4,West,No,42.93,4.34,8.54,62,Female,4,High Discount,0.09879353516958798,Low Value,0,0,0,0,0,0.0,9999.0,,9999.0,0.0,0.0493886358187485,Normal,High Discount_Sports,61.33,0,7,4
O108189,C16355,P207620,Electronics,1624.18,0.0,2,Credit Card,2025-07-04,6,South,No,3248.36,11.65,378.15,26,Male,6,No Discount,0.003585321417140606,Very High,0,2,0,0,0,0.0,5.0,,9999.0,0.0,0.07297734627831715,Slow,No Discount_Electronics,812.09,212,7,4
O115593,C16270,P235968,Fashion,10.57,0.05,1,UPI,2025-07-04,4,North,No,10.04,3.3,0.21,54,Female,4,Low Discount,0.29891304347826086,Low Value,0,2,0,0,0,0.0,299.0,,9999.0,0.0,0.0828269907259354,Normal,Low Discount_Fashion,10.57,314,7,4
O117072,C13142,P215481,Home,115.08,0.0,1,Credit Card,2025-07-05,4,West,No,115.08,7.14,25.08,23,Male,4,No Discount,0.06150930392832529,Mid Value,0,3,0,1,0,0.0,73.0,,9999.0,0.0,0.05649717514124294,Normal,No Discount_Home,115.08,331,7,5
